job_id,role,sim_min,sim_max,n,sim_range
JOB_4,Software Engineer,0.6979233622550964,0.7109715938568115,10,0.013048231601715088
JOB_40,Marketing Manager,0.6872447729110718,0.7037193775177002,10,0.016474604606628418
JOB_41,Marketing Manager,0.7137008905410767,0.7310791015625,10,0.01737821102142334
JOB_42,Marketing Manager,0.7494008541107178,0.7684459686279297,10,0.019045114517211914
JOB_43,Marketing Manager,0.7127658724784851,0.7240528464317322,10,0.01128697395324707
JOB_44,Marketing Manager,0.7158700227737427,0.7285377979278564,10,0.01266777515411377
JOB_45,Marketing Manager,0.7304993867874146,0.7411435842514038,10,0.010644197463989258
JOB_46,Marketing Manager,0.6870766878128052,0.7012518644332886,10,0.014175176620483398
JOB_47,Marketing Manager,0.7035437822341919,0.7167516350746155,10,0.013207852840423584
JOB_48,Registered Nurse (ICU),0.7097539901733398,0.7194936871528625,10,0.009739696979522705
JOB_49,Registered Nurse (ICU),0.7178018093109131,0.7395315170288086,10,0.021729707717895508
JOB_5,Software Engineer,0.7002469897270203,0.7187790870666504,10,0.018532097339630127
JOB_50,Registered Nurse (ICU),0.7653814554214478,0.7760194540023804,10,0.010637998580932617
JOB_51,Registered Nurse (ICU),0.7048579454421997,0.7195092439651489,10,0.014651298522949219
JOB_52,Registered Nurse (ICU),0.7251583337783813,0.7339548468589783,10,0.008796513080596924
JOB_53,Registered Nurse (ICU),0.6977000832557678,0.7119036316871643,10,0.014203548431396484
JOB_54,Registered Nurse (ICU),0.7139717936515808,0.7346705198287964,10,0.020698726177215576
JOB_55,Registered Nurse (ICU),0.7105021476745605,0.7211707830429077,10,0.010668635368347168
JOB_56,Pediatric Nurse,0.7346986532211304,0.7469730973243713,10,0.012274444103240967
JOB_57,Pediatric Nurse,0.7463646531105042,0.7627013921737671,10,0.01633673906326294
JOB_58,Pediatric Nurse,0.7485138177871704,0.7588587999343872,10,0.010344982147216797
JOB_59,Pediatric Nurse,0.7286638021469116,0.7447426319122314,10,0.016078829765319824
JOB_6,Software Engineer,0.6710067987442017,0.684203028678894,10,0.013196229934692383
JOB_60,Pediatric Nurse,0.7239064574241638,0.7344033718109131,10,0.010496914386749268
JOB_61,Pediatric Nurse,0.709344744682312,0.7175651788711548,10,0.008220434188842773
JOB_62,Pediatric Nurse,0.7046650648117065,0.7191160917282104,10,0.014451026916503906
JOB_63,Pediatric Nurse,0.6930916905403137,0.7033993005752563,10,0.010307610034942627
JOB_64,Pharmacist,0.7338306903839111,0.7492296695709229,10,0.015398979187011719
JOB_65,Pharmacist,0.698228657245636,0.7121536135673523,10,0.013924956321716309
JOB_66,Pharmacist,0.7008583545684814,0.7126595973968506,10,0.01180124282836914
JOB_67,Pharmacist,0.7678492069244385,0.7870992422103882,10,0.019250035285949707
JOB_68,Pharmacist,0.691970705986023,0.6992846727371216,10,0.007313966751098633
JOB_69,Pharmacist,0.6910446882247925,0.7011715173721313,10,0.010126829147338867
JOB_7,Software Engineer,0.6682759523391724,0.6952742338180542,10,0.026998281478881836
JOB_70,Pharmacist,0.7002086639404297,0.7097781896591187,10,0.009569525718688965
JOB_71,Pharmacist,0.7077285647392273,0.7162780165672302,10,0.00854945182800293
JOB_72,High School Teacher,0.7034670114517212,0.7402667999267578,10,0.03679978847503662
JOB_73,High School Teacher,0.6810892224311829,0.7113333940505981,10,0.030244171619415283
JOB_74,High School Teacher,0.7438521981239319,0.7579970359802246,10,0.014144837856292725
JOB_75,High School Teacher,0.7330654263496399,0.748139500617981,10,0.015074074268341064
JOB_76,High School Teacher,0.7208660840988159,0.7335944175720215,10,0.012728333473205566
JOB_77,High School Teacher,0.7105412483215332,0.7197433114051819,10,0.009202063083648682
JOB_78,High School Teacher,0.7052198648452759,0.7132048606872559,10,0.00798499584197998
JOB_79,High School Teacher,0.7092276215553284,0.7264008522033691,10,0.01717323064804077
JOB_8,Data Scientist,0.7177090644836426,0.7310063242912292,10,0.01329725980758667
JOB_80,University Lecturer,0.6939923167228699,0.7303901314735413,10,0.03639781475067139
JOB_81,University Lecturer,0.7104001641273499,0.7460322380065918,10,0.03563207387924194
JOB_82,University Lecturer,0.7142382860183716,0.7273545265197754,10,0.013116240501403809
JOB_83,University Lecturer,0.7327964901924133,0.7502232193946838,10,0.017426729202270508
JOB_84,University Lecturer,0.7216601371765137,0.7395086288452148,10,0.017848491668701172
JOB_85,University Lecturer,0.7021201252937317,0.7133936882019043,10,0.011273562908172607
JOB_86,University Lecturer,0.7053828835487366,0.7286534309387207,10,0.02327054738998413
JOB_87,University Lecturer,0.7172484397888184,0.7374905943870544,10,0.020242154598236084
JOB_88,Research Assistant,0.7297179102897644,0.7441543340682983,10,0.014436423778533936
JOB_89,Research Assistant,0.7298848032951355,0.7460960149765015,10,0.016211211681365967
JOB_9,Data Scientist,0.7203104496002197,0.7365597486495972,10,0.01624929904937744
JOB_90,Research Assistant,0.7284383177757263,0.7399594187736511,10,0.011521100997924805
JOB_91,Research Assistant,0.7278473973274231,0.7400177121162415,10,0.01217031478881836
JOB_92,Research Assistant,0.707514226436615,0.7195923924446106,10,0.012078166007995605
JOB_93,Research Assistant,0.7316513061523438,0.7406696081161499,10,0.009018301963806152
JOB_94,Research Assistant,0.7275468111038208,0.7373474836349487,10,0.00980067253112793
JOB_95,Research Assistant,0.716080367565155,0.7336399555206299,10,0.017559587955474854
JOB_96,Electrician,0.6579535603523254,0.6716729998588562,10,0.013719439506530762
JOB_97,Electrician,0.6394672393798828,0.6477418541908264,10,0.008274614810943604
JOB_98,Electrician,0.7177404165267944,0.7307062149047852,10,0.012965798377990723
JOB_99,Electrician,0.6638076901435852,0.6751872301101685,10,0.011379539966583252
