job_id,role,sim_min,sim_max,n,sim_range
JOB_29,Project Manager,0.503109872341156,0.552743136882782,10,0.04963326454162598
JOB_3,Software Engineer,0.472054660320282,0.5430415868759155,10,0.07098692655563354
JOB_30,Project Manager,0.5144283771514893,0.5462719202041626,10,0.03184354305267334
JOB_31,Project Manager,0.4918559193611145,0.5086283087730408,10,0.01677238941192627
JOB_32,Financial Analyst,0.4268380403518677,0.4421849846839905,10,0.015346944332122803
JOB_33,Financial Analyst,0.4770926535129547,0.5125559568405151,10,0.035463303327560425
JOB_34,Financial Analyst,0.6290342807769775,0.6585958003997803,10,0.029561519622802734
JOB_35,Financial Analyst,0.4423113465309143,0.461686372756958,10,0.0193750262260437
JOB_36,Financial Analyst,0.4724198579788208,0.5040770769119263,10,0.03165721893310547
JOB_37,Financial Analyst,0.4736760258674621,0.5088496804237366,10,0.03517365455627447
JOB_38,Financial Analyst,0.5310525894165039,0.5672848224639893,10,0.03623223304748535
JOB_39,Financial Analyst,0.5238605737686157,0.5568690896034241,10,0.03300851583480835
JOB_4,Software Engineer,0.3867034316062927,0.4196007847785949,10,0.03289735317230219
JOB_40,Marketing Manager,0.4694641828536987,0.5348925590515137,10,0.065428376197815
JOB_41,Marketing Manager,0.4269439578056335,0.474347710609436,10,0.04740375280380249
JOB_42,Marketing Manager,0.5608118772506714,0.6248224973678589,10,0.0640106201171875
JOB_43,Marketing Manager,0.4674923419952392,0.5436898469924927,10,0.07619750499725347
JOB_44,Marketing Manager,0.5299391150474548,0.6006168723106384,10,0.0706777572631836
JOB_45,Marketing Manager,0.5278399586677551,0.6247206330299377,10,0.09688067436218262
JOB_46,Marketing Manager,0.4315692782402038,0.4861732125282287,10,0.0546039342880249
JOB_47,Marketing Manager,0.4951061904430389,0.55210942029953,10,0.057003229856491144
JOB_48,Registered Nurse (ICU),0.6410504579544067,0.6636632680892944,10,0.022612810134887695
JOB_49,Registered Nurse (ICU),0.5889736413955688,0.6076517701148987,10,0.018678128719329834
JOB_5,Software Engineer,0.4038401544094085,0.4505092203617096,10,0.04666906595230108
JOB_50,Registered Nurse (ICU),0.7296462655067444,0.7613927125930786,10,0.03174644708633423
JOB_51,Registered Nurse (ICU),0.683350682258606,0.710770845413208,10,0.02742016315460205
JOB_52,Registered Nurse (ICU),0.6170042157173157,0.643585741519928,10,0.026581525802612305
JOB_53,Registered Nurse (ICU),0.5980734825134277,0.6493269205093384,10,0.051253437995910645
JOB_54,Registered Nurse (ICU),0.5973203778266907,0.63055419921875,10,0.033233821392059326
JOB_55,Registered Nurse (ICU),0.578499972820282,0.6165204644203186,10,0.03802049160003662
JOB_56,Pediatric Nurse,0.6559965014457703,0.6818156242370605,10,0.025819122791290283
JOB_57,Pediatric Nurse,0.5693210363388062,0.5968314409255981,10,0.027510404586791992
JOB_58,Pediatric Nurse,0.689531683921814,0.7360866069793701,10,0.04655492305755615
JOB_59,Pediatric Nurse,0.5960167050361633,0.6300740838050842,10,0.0340573787689209
JOB_6,Software Engineer,0.3204089701175689,0.3509027361869812,10,0.030493766069412287
JOB_60,Pediatric Nurse,0.6033411026000977,0.642020583152771,10,0.03867948055267334
JOB_61,Pediatric Nurse,0.5952538251876831,0.6334965229034424,10,0.03824269771575928
JOB_62,Pediatric Nurse,0.5523749589920044,0.5926429629325867,10,0.040268003940582275
JOB_63,Pediatric Nurse,0.5816917419433594,0.6280074715614319,10,0.04631572961807251
JOB_64,Pharmacist,0.5155556797981262,0.5509692430496216,10,0.03541356325149536
JOB_65,Pharmacist,0.4512559175491333,0.4879316985607147,10,0.03667578101158142
JOB_66,Pharmacist,0.5136188268661499,0.5674667358398438,10,0.05384790897369385
JOB_67,Pharmacist,0.6125855445861816,0.6710126399993896,10,0.05842709541320801
JOB_68,Pharmacist,0.5187525749206543,0.5458050966262817,10,0.02705252170562744
JOB_69,Pharmacist,0.4673884510993957,0.5109760761260986,10,0.043587625026702936
JOB_7,Software Engineer,0.3872802853584289,0.4145804643630981,10,0.02730017900466919
JOB_70,Pharmacist,0.468885600566864,0.5045963525772095,10,0.03571075201034546
JOB_71,Pharmacist,0.468017041683197,0.50240159034729,10,0.03438454866409302
JOB_72,High School Teacher,0.5929839611053467,0.6370874047279358,10,0.04410344362258911
JOB_73,High School Teacher,0.5294805765151978,0.5715970396995544,10,0.04211646318435669
JOB_74,High School Teacher,0.6694302558898926,0.6860660910606384,10,0.01663583517074585
JOB_75,High School Teacher,0.5962876081466675,0.6279834508895874,10,0.03169584274291992
JOB_76,High School Teacher,0.5901176929473877,0.6084260940551758,10,0.018308401107788086
JOB_77,High School Teacher,0.5359386801719666,0.5652626752853394,10,0.029323995113372803
JOB_78,High School Teacher,0.5246938467025757,0.554701566696167,10,0.03000771999359131
JOB_79,High School Teacher,0.5680506229400635,0.5968865156173706,10,0.02883589267730713
JOB_8,Data Scientist,0.4883573055267334,0.5327141284942627,10,0.0443568229675293
JOB_80,University Lecturer,0.5413568019866943,0.6052809953689575,10,0.06392419338226318
JOB_81,University Lecturer,0.5377970337867737,0.6055567264556885,10,0.0677596926689148
JOB_82,University Lecturer,0.592269241809845,0.63080233335495,10,0.03853309154510498
JOB_83,University Lecturer,0.5599879622459412,0.6161496043205261,10,0.05616164207458496
JOB_84,University Lecturer,0.4980497360229492,0.5644303560256958,10,0.06638062000274658
JOB_85,University Lecturer,0.5231825113296509,0.5860046744346619,10,0.06282216310501099
JOB_86,University Lecturer,0.5031612515449524,0.560271680355072,10,0.05711042881011963
JOB_87,University Lecturer,0.5794170498847961,0.6389271020889282,10,0.05951005220413208
JOB_88,Research Assistant,0.4917847514152527,0.5119414329528809,10,0.020156681537628174
JOB_89,Research Assistant,0.4871042370796203,0.5103848576545715,10,0.023280620574951227
JOB_9,Data Scientist,0.5029947757720947,0.5325242280960083,10,0.029529452323913574
JOB_90,Research Assistant,0.4553947448730469,0.4842845201492309,10,0.028889775276184027
JOB_91,Research Assistant,0.4927155375480652,0.5185363292694092,10,0.025820791721343994
JOB_92,Research Assistant,0.4462735950946808,0.4749870300292969,10,0.02871343493461609
JOB_93,Research Assistant,0.5136865377426147,0.5309476852416992,10,0.017261147499084473
JOB_94,Research Assistant,0.4305179119110107,0.4607110321521759,10,0.030193120241165217
JOB_95,Research Assistant,0.4430728554725647,0.4745408296585083,10,0.031467974185943604
JOB_96,Electrician,0.477784126996994,0.5167093276977539,10,0.03892520070075989
JOB_97,Electrician,0.3969901204109192,0.4334931969642639,10,0.03650307655334473
JOB_98,Electrician,0.5621135234832764,0.5974832773208618,10,0.03536975383758545
JOB_99,Electrician,0.4801627397537231,0.5207116007804871,10,0.04054886102676397
