job_id,role,sim_min,sim_max,n,sim_range
JOB_120,Policy Analyst,0.7324643135070801,0.7506425976753235,10,0.018178284168243408
JOB_121,Policy Analyst,0.67279052734375,0.6891953945159912,10,0.01640486717224121
JOB_122,Policy Analyst,0.7074918746948242,0.7285960912704468,10,0.02110421657562256
JOB_123,Policy Analyst,0.7568944692611694,0.7731485366821289,10,0.016254067420959473
JOB_124,Policy Analyst,0.7540314197540283,0.7774454355239868,10,0.023414015769958496
JOB_125,Policy Analyst,0.710837185382843,0.7389570474624634,10,0.02811986207962036
JOB_126,Policy Analyst,0.6883527040481567,0.7137046456336975,10,0.02535194158554077
JOB_127,Policy Analyst,0.6889123916625977,0.7170941233634949,10,0.028181731700897217
JOB_128,Social Worker,0.6217730045318604,0.6427721977233887,10,0.02099919319152832
JOB_129,Social Worker,0.6041370630264282,0.6342639327049255,10,0.030126869678497314
JOB_13,Data Scientist,0.6715916991233826,0.6951910853385925,10,0.02359938621520996
JOB_130,Social Worker,0.6997687220573425,0.7367987632751465,10,0.037030041217803955
JOB_131,Social Worker,0.6367982625961304,0.6732749342918396,10,0.03647667169570923
JOB_132,Social Worker,0.7141153216362,0.7600957155227661,10,0.04598039388656616
JOB_133,Social Worker,0.5406094789505005,0.581222653388977,10,0.04061317443847656
JOB_134,Social Worker,0.4551666378974914,0.4869046211242676,10,0.03173798322677618
JOB_135,Social Worker,0.6028713583946228,0.6387066841125488,10,0.035835325717926025
JOB_136,Graphic Designer,0.7246248722076416,0.7398666739463806,10,0.015241801738739014
JOB_137,Graphic Designer,0.6182918548583984,0.6358112096786499,10,0.017519354820251465
JOB_138,Graphic Designer,0.647477388381958,0.6636781692504883,10,0.016200780868530273
JOB_139,Graphic Designer,0.6617968082427979,0.6999055743217468,10,0.038108766078948975
JOB_14,Data Scientist,0.5812087059020996,0.5960342884063721,10,0.014825582504272461
JOB_140,Graphic Designer,0.7311795949935913,0.7595504522323608,10,0.02837085723876953
JOB_141,Graphic Designer,0.7178308367729187,0.7549285888671875,10,0.0370977520942688
JOB_142,Graphic Designer,0.7135437726974487,0.7526916265487671,10,0.03914785385131836
JOB_143,Graphic Designer,0.7007494568824768,0.7259786128997803,10,0.025229156017303467
JOB_15,Data Scientist,0.6426271200180054,0.6669506430625916,10,0.02432352304458618
JOB_16,Product Manager,0.6785688400268555,0.6994460821151733,10,0.02087724208831787
JOB_17,Product Manager,0.6736248731613159,0.6881517767906189,10,0.014526903629302979
JOB_18,Product Manager,0.7411981225013733,0.761054515838623,10,0.019856393337249756
JOB_19,Product Manager,0.7530964612960815,0.7619500160217285,10,0.008853554725646973
JOB_2,Software Engineer,0.7268192768096924,0.7591531276702881,10,0.0323338508605957
JOB_20,Product Manager,0.6802362203598022,0.7102665901184082,10,0.030030369758605957
JOB_21,Product Manager,0.6721215844154358,0.7011447548866272,10,0.029023170471191406
JOB_22,Product Manager,0.6568108797073364,0.6722686290740967,10,0.015457749366760254
JOB_23,Product Manager,0.7639645338058472,0.7944721579551697,10,0.03050762414932251
JOB_24,Project Manager,0.5028584599494934,0.5432063341140747,10,0.0403478741645813
JOB_25,Project Manager,0.5879512429237366,0.6581376791000366,10,0.07018643617630005
JOB_26,Project Manager,0.7286006212234497,0.7554808259010315,10,0.026880204677581787
JOB_27,Project Manager,0.6397340893745422,0.6645204424858093,10,0.02478635311126709
JOB_28,Project Manager,0.7391427755355835,0.7685677409172058,10,0.029424965381622314
JOB_29,Project Manager,0.6644442081451416,0.6803297400474548,10,0.015885531902313232
JOB_3,Software Engineer,0.6294633150100708,0.6420403122901917,10,0.01257699728012085
JOB_30,Project Manager,0.5682284235954285,0.5925813913345337,10,0.024352967739105225
JOB_31,Project Manager,0.692268967628479,0.7177715301513672,10,0.025502562522888184
JOB_32,Financial Analyst,0.5843890905380249,0.642600417137146,10,0.058211326599121094
JOB_33,Financial Analyst,0.6807844638824463,0.7107739448547363,10,0.02998948097229004
JOB_34,Financial Analyst,0.7193254232406616,0.7367156744003296,10,0.01739025115966797
JOB_35,Financial Analyst,0.6118820905685425,0.6303685903549194,10,0.018486499786376953
JOB_36,Financial Analyst,0.68242347240448,0.699504554271698,10,0.017081081867218018
JOB_37,Financial Analyst,0.5919167995452881,0.6199590563774109,10,0.028042256832122803
JOB_38,Financial Analyst,0.6522838473320007,0.6662212610244751,10,0.013937413692474365
JOB_39,Financial Analyst,0.6374695301055908,0.665351152420044,10,0.027881622314453125
JOB_4,Software Engineer,0.5695352554321289,0.5980716943740845,10,0.028536438941955566
JOB_40,Marketing Manager,0.6402560472488403,0.7067743539810181,10,0.06651830673217773
JOB_41,Marketing Manager,0.6259940266609192,0.6769219636917114,10,0.050927937030792236
JOB_42,Marketing Manager,0.6786332130432129,0.7341769337654114,10,0.055543720722198486
JOB_43,Marketing Manager,0.6460767388343811,0.6892430782318115,10,0.04316633939743042
JOB_44,Marketing Manager,0.7120616436004639,0.7365409135818481,10,0.024479269981384277
JOB_45,Marketing Manager,0.7169774174690247,0.7475318312644958,10,0.03055441379547119
JOB_46,Marketing Manager,0.6514456272125244,0.6900728940963745,10,0.0386272668838501
JOB_47,Marketing Manager,0.6069514155387878,0.623485267162323,10,0.016533851623535156
JOB_48,Registered Nurse (ICU),0.651604175567627,0.6669120788574219,10,0.015307903289794922
JOB_49,Registered Nurse (ICU),0.6050213575363159,0.6217778921127319,10,0.016756534576416016
JOB_5,Software Engineer,0.5572978854179382,0.5726233720779419,10,0.015325486660003662
JOB_50,Registered Nurse (ICU),0.6164970397949219,0.6283358931541443,10,0.011838853359222412
JOB_51,Registered Nurse (ICU),0.63938307762146,0.6510341167449951,10,0.011651039123535156
JOB_52,Registered Nurse (ICU),0.6413558721542358,0.6507136821746826,10,0.009357810020446777
JOB_53,Registered Nurse (ICU),0.6850958466529846,0.6938822269439697,10,0.008786380290985107
JOB_54,Registered Nurse (ICU),0.6004415154457092,0.6093660593032837,10,0.008924543857574463
JOB_55,Registered Nurse (ICU),0.6041743755340576,0.6127716302871704,10,0.008597254753112793
JOB_56,Pediatric Nurse,0.7259693145751953,0.7433133125305176,10,0.017343997955322266
JOB_57,Pediatric Nurse,0.6268413066864014,0.6571398973464966,10,0.030298590660095215
JOB_58,Pediatric Nurse,0.6711491346359253,0.6904414892196655,10,0.019292354583740234
JOB_59,Pediatric Nurse,0.6829051971435547,0.7052280902862549,10,0.022322893142700195
JOB_6,Software Engineer,0.5090100765228271,0.5315693616867065,10,0.022559285163879395
JOB_60,Pediatric Nurse,0.7190836668014526,0.7393900156021118,10,0.02030634880065918
JOB_61,Pediatric Nurse,0.6745501756668091,0.7032084465026855,10,0.028658270835876465
JOB_62,Pediatric Nurse,0.5973381996154785,0.6210528016090393,10,0.02371460199356079
JOB_63,Pediatric Nurse,0.6113133430480957,0.6258234977722168,10,0.014510154724121094
JOB_64,Pharmacist,0.588249921798706,0.6121160984039307,10,0.02386617660522461
JOB_65,Pharmacist,0.4918068647384643,0.5114755630493164,10,0.019668698310852106
JOB_66,Pharmacist,0.552828311920166,0.5753387212753296,10,0.022510409355163574
JOB_67,Pharmacist,0.6495779752731323,0.680927038192749,10,0.0313490629196167
JOB_68,Pharmacist,0.4152899980545044,0.4318700432777405,10,0.016580045223236084
JOB_69,Pharmacist,0.5245696902275085,0.5422680377960205,10,0.017698347568511963
JOB_7,Software Engineer,0.5182042121887207,0.5523210763931274,10,0.03411686420440674
JOB_70,Pharmacist,0.5608716607093811,0.5877342820167542,10,0.026862621307373047
JOB_71,Pharmacist,0.5428652763366699,0.5710552334785461,10,0.02818995714187622
JOB_72,High School Teacher,0.7073156833648682,0.7457903623580933,10,0.0384746789932251
JOB_73,High School Teacher,0.7498224377632141,0.7861167192459106,10,0.03629428148269653
JOB_74,High School Teacher,0.7921168804168701,0.8133156895637512,10,0.021198809146881104
JOB_75,High School Teacher,0.7978825569152832,0.8213800191879272,10,0.023497462272644043
JOB_76,High School Teacher,0.7971124649047852,0.821641206741333,10,0.02452874183654785
JOB_77,High School Teacher,0.7760944962501526,0.8000363111495972,10,0.02394181489944458
JOB_78,High School Teacher,0.7718675136566162,0.7900334596633911,10,0.018165946006774902
JOB_79,High School Teacher,0.757699728012085,0.7788814902305603,10,0.021181762218475342
JOB_8,Data Scientist,0.6420351266860962,0.6636102795600891,10,0.02157515287399292
JOB_80,University Lecturer,0.613338828086853,0.6335086822509766,10,0.020169854164123535
JOB_81,University Lecturer,0.6256798505783081,0.6415345668792725,10,0.015854716300964355
JOB_82,University Lecturer,0.6039367914199829,0.6300026178359985,10,0.026065826416015625
JOB_83,University Lecturer,0.6442643404006958,0.6597745418548584,10,0.015510201454162598
JOB_84,University Lecturer,0.7916103005409241,0.799807608127594,10,0.008197307586669922
JOB_85,University Lecturer,0.706680953502655,0.7205500602722168,10,0.013869106769561768
JOB_86,University Lecturer,0.7266831398010254,0.7370613813400269,10,0.010378241539001465
JOB_87,University Lecturer,0.737582266330719,0.7553327679634094,10,0.01775050163269043
JOB_88,Research Assistant,0.6590231657028198,0.683735728263855,10,0.024712562561035156
JOB_89,Research Assistant,0.6716586351394653,0.6904260516166687,10,0.01876741647720337
JOB_9,Data Scientist,0.6340688467025757,0.6479312181472778,10,0.013862371444702148
JOB_90,Research Assistant,0.6381467580795288,0.6562018394470215,10,0.018055081367492676
JOB_91,Research Assistant,0.669707179069519,0.7037898898124695,10,0.03408271074295044
JOB_92,Research Assistant,0.6953304409980774,0.7270762920379639,10,0.031745851039886475
JOB_93,Research Assistant,0.809409499168396,0.829497218132019,10,0.020087718963623047
JOB_94,Research Assistant,0.7096646428108215,0.7228251099586487,10,0.013160467147827148
JOB_95,Research Assistant,0.6069191694259644,0.6404006481170654,10,0.033481478691101074
JOB_96,Electrician,0.6308112144470215,0.653661847114563,10,0.022850632667541504
JOB_97,Electrician,0.6770747900009155,0.7010060548782349,10,0.023931264877319336
JOB_98,Electrician,0.7351670265197754,0.7692667245864868,10,0.034099698066711426
JOB_99,Electrician,0.6281167268753052,0.6495348811149597,10,0.02141815423965454
