job_id,role,sim_min,sim_max,n,sim_range
JOB_18,Product Manager,0.4895382821559906,0.5524892807006836,10,0.062950998544693
JOB_19,Product Manager,0.6408586502075195,0.6903148889541626,10,0.049456238746643066
JOB_2,Software Engineer,0.5595227479934692,0.630318284034729,10,0.07079553604125977
JOB_20,Product Manager,0.6580479145050049,0.7041164040565491,10,0.04606848955154419
JOB_21,Product Manager,0.4908459484577179,0.5384225249290466,10,0.047576576471328735
JOB_22,Product Manager,0.5211961269378662,0.5626739263534546,10,0.04147779941558838
JOB_23,Product Manager,0.6022167205810547,0.6338087320327759,10,0.03159201145172119
JOB_24,Project Manager,0.5712010860443115,0.6100116968154907,10,0.0388106107711792
JOB_25,Project Manager,0.5583519339561462,0.6049175262451172,10,0.04656559228897095
JOB_26,Project Manager,0.710829496383667,0.7401996850967407,10,0.02937018871307373
JOB_27,Project Manager,0.5868682265281677,0.637649655342102,10,0.050781428813934326
JOB_28,Project Manager,0.5571167469024658,0.6010826826095581,10,0.043965935707092285
JOB_29,Project Manager,0.535454511642456,0.5690762996673584,10,0.033621788024902344
JOB_3,Software Engineer,0.5432289242744446,0.6121501922607422,10,0.06892126798629761
JOB_30,Project Manager,0.4881607294082641,0.5135989785194397,10,0.025438249111175593
JOB_31,Project Manager,0.5725750923156738,0.6070142984390259,10,0.03443920612335205
JOB_32,Financial Analyst,0.4985934197902679,0.5655803680419922,10,0.0669869482517243
JOB_33,Financial Analyst,0.6546294093132019,0.688899040222168,10,0.034269630908966064
JOB_34,Financial Analyst,0.6901036500930786,0.7325001358985901,10,0.042396485805511475
JOB_35,Financial Analyst,0.5882712602615356,0.6296565532684326,10,0.04138529300689697
JOB_36,Financial Analyst,0.5172010064125061,0.5411608219146729,10,0.023959815502166748
JOB_37,Financial Analyst,0.6238402724266052,0.659221887588501,10,0.03538161516189575
JOB_38,Financial Analyst,0.5608184337615967,0.6003402471542358,10,0.03952181339263916
JOB_39,Financial Analyst,0.635116696357727,0.6753467321395874,10,0.04023003578186035
JOB_4,Software Engineer,0.5384283065795898,0.5727568864822388,10,0.034328579902648926
JOB_40,Marketing Manager,0.6545011401176453,0.6930220127105713,10,0.038520872592926025
JOB_41,Marketing Manager,0.6342769265174866,0.65397047996521,10,0.01969355344772339
JOB_42,Marketing Manager,0.7013758420944214,0.7212454080581665,10,0.019869565963745117
JOB_43,Marketing Manager,0.5756444334983826,0.6086390018463135,10,0.03299456834793091
JOB_44,Marketing Manager,0.6342428922653198,0.6655714511871338,10,0.031328558921813965
JOB_45,Marketing Manager,0.6691559553146362,0.7130571603775024,10,0.04390120506286621
JOB_46,Marketing Manager,0.5366839170455933,0.5555329322814941,10,0.01884901523590088
JOB_47,Marketing Manager,0.5582636594772339,0.5758635997772217,10,0.017599940299987793
JOB_48,Registered Nurse (ICU),0.5612093806266785,0.6068927049636841,10,0.045683324337005615
JOB_49,Registered Nurse (ICU),0.4641589522361755,0.520923376083374,10,0.05676442384719854
JOB_5,Software Engineer,0.3507832288742065,0.3918440341949463,10,0.0410608053207398
JOB_50,Registered Nurse (ICU),0.5479833483695984,0.579521119594574,10,0.031537771224975586
JOB_51,Registered Nurse (ICU),0.5703772902488708,0.6037888526916504,10,0.03341156244277954
JOB_52,Registered Nurse (ICU),0.4161425530910492,0.4791901707649231,10,0.0630476176738739
JOB_53,Registered Nurse (ICU),0.533035933971405,0.5682333111763,10,0.03519737720489502
JOB_54,Registered Nurse (ICU),0.5694676637649536,0.603147029876709,10,0.03367936611175537
JOB_55,Registered Nurse (ICU),0.5323207378387451,0.5660364627838135,10,0.03371572494506836
JOB_56,Pediatric Nurse,0.7111339569091797,0.7621068954467773,10,0.050972938537597656
JOB_57,Pediatric Nurse,0.5999676585197449,0.643944263458252,10,0.04397660493850708
JOB_58,Pediatric Nurse,0.638008713722229,0.672184944152832,10,0.03417623043060303
JOB_59,Pediatric Nurse,0.6174262762069702,0.6414705514907837,10,0.024044275283813477
JOB_6,Software Engineer,0.4121773838996887,0.4825612902641296,10,0.07038390636444086
JOB_60,Pediatric Nurse,0.5694180727005005,0.6016392707824707,10,0.032221198081970215
JOB_61,Pediatric Nurse,0.5507820844650269,0.6060465574264526,10,0.05526447296142578
JOB_62,Pediatric Nurse,0.5474809408187866,0.5871882438659668,10,0.039707303047180176
JOB_63,Pediatric Nurse,0.5390032529830933,0.6066378951072693,10,0.06763464212417603
JOB_64,Pharmacist,0.5752547979354858,0.611531674861908,10,0.03627687692642212
JOB_65,Pharmacist,0.4170334041118622,0.47178715467453,10,0.05475375056266779
JOB_66,Pharmacist,0.4409048557281494,0.4934750497341156,10,0.052570194005966187
JOB_67,Pharmacist,0.6206150650978088,0.6690849661827087,10,0.0484699010848999
JOB_68,Pharmacist,0.3679394721984863,0.3983664214611053,10,0.03042694926261902
JOB_69,Pharmacist,0.5187280178070068,0.5362190008163452,10,0.01749098300933838
JOB_7,Software Engineer,0.368244469165802,0.426771879196167,10,0.05852741003036499
JOB_70,Pharmacist,0.5133848786354065,0.5495707392692566,10,0.0361858606338501
JOB_71,Pharmacist,0.5135838985443115,0.5756694078445435,10,0.062085509300231934
JOB_72,High School Teacher,0.654064416885376,0.7079737186431885,10,0.0539093017578125
JOB_73,High School Teacher,0.6359462738037109,0.6775487661361694,10,0.041602492332458496
JOB_74,High School Teacher,0.6877040266990662,0.707822322845459,10,0.020118296146392822
JOB_75,High School Teacher,0.6418787240982056,0.6713744401931763,10,0.029495716094970703
JOB_76,High School Teacher,0.6080682873725891,0.6500072479248047,10,0.041938960552215576
JOB_77,High School Teacher,0.6346532106399536,0.6922977566719055,10,0.057644546031951904
JOB_78,High School Teacher,0.560383677482605,0.6124677658081055,10,0.05208408832550049
JOB_79,High School Teacher,0.6444560289382935,0.6720812916755676,10,0.02762526273727417
JOB_8,Data Scientist,0.5917524099349976,0.6319262981414795,10,0.040173888206481934
JOB_80,University Lecturer,0.6708985567092896,0.7127070426940918,10,0.041808485984802246
JOB_81,University Lecturer,0.6467644572257996,0.6631585359573364,10,0.016394078731536865
JOB_82,University Lecturer,0.6274935603141785,0.6533401012420654,10,0.025846540927886963
JOB_83,University Lecturer,0.5915199518203735,0.6374844908714294,10,0.04596453905105591
JOB_84,University Lecturer,0.7563663721084595,0.776231586933136,10,0.019865214824676514
JOB_85,University Lecturer,0.7333123683929443,0.7586245536804199,10,0.025312185287475586
JOB_86,University Lecturer,0.5751788020133972,0.6068547964096069,10,0.03167599439620972
JOB_87,University Lecturer,0.653070330619812,0.6733589768409729,10,0.02028864622116089
JOB_88,Research Assistant,0.5508062839508057,0.5752763748168945,10,0.024470090866088867
JOB_89,Research Assistant,0.6784858703613281,0.7099206447601318,10,0.03143477439880371
JOB_9,Data Scientist,0.6076452732086182,0.6466146111488342,10,0.038969337940216064
JOB_90,Research Assistant,0.5058072805404663,0.5217372179031372,10,0.0159299373626709
JOB_91,Research Assistant,0.6316612958908081,0.6520323753356934,10,0.020371079444885254
JOB_92,Research Assistant,0.6173348426818848,0.6404081583023071,10,0.023073315620422363
JOB_93,Research Assistant,0.6807117462158203,0.6995145678520203,10,0.01880282163619995
JOB_94,Research Assistant,0.6304114460945129,0.6495288014411926,10,0.019117355346679688
JOB_95,Research Assistant,0.5178256630897522,0.5614179372787476,10,0.04359227418899536
JOB_96,Electrician,0.6983702182769775,0.7451679706573486,10,0.046797752380371094
JOB_97,Electrician,0.6161247491836548,0.6480542421340942,10,0.03192949295043945
JOB_98,Electrician,0.7156170010566711,0.7524697184562683,10,0.03685271739959717
JOB_99,Electrician,0.5774179100990295,0.6128070950508118,10,0.03538918495178223
